source,stock,nid,date,likes,text
board_body,삼성전자,427145023,2026-08-04T14:36:54,0,이거 넘 귀여움 귀엽지않음?
board_body,삼성전자,427145019,2026-08-04T14:36:51,1,초과이익 뺏어간다는데 얼마벌면 뭔소용 빨대꽂혔어
board_body,삼성전자,427145015,2026-08-04T14:36:50,0,다른종목 정리하고 상식으로 단타쳐야것네....선물보면서
board_body,삼성전자,427145014,2026-08-04T14:36:48,0,=>=>삼전 성투화이팅!
board_body,삼성전자,427144999,2026-08-04T14:36:40,0,영차 영차 꼬리로 몸통 흔든 헷지 힘 떨어졌다 ​ 헷지 잡으러 상승   영차 영차 올리자 영차 ​ 힘 떨어진 헷지 잡으러 상승 고우고우~!! ​ 헷지 잡으로 상승 상승 ~!!!
board_body,삼성전자,427144992,2026-08-04T14:36:39,0,"외인들 코스피200 지수선물   1,100포인트  상단 매도포지션 구축 해둠 박스권 매매. 순환매 장세 ​"
board_body,삼성전자,427144980,2026-08-04T14:36:34,2,한동안 보지마라 세력 장난칠때 들어가면 개피본다
board_body,삼성전자,427144970,2026-08-04T14:36:27,1,언제오려나 37층 낙엽 떨어지기전에 오겠지 마음은 겨울 한복판 ~ㅎ
board_comment,삼성전자,427144970,2026-08-04T14:36:38+0900,0,25년뒤
board_body,삼성전자,427144967,2026-08-04T14:36:24,1,많이 해 잡숫고 올려만주시라
board_body,삼성전자,427144960,2026-08-04T14:36:22,3,"영업이익 세계 1위면 뭐하냐, 주가 이모양인 걸..아무도 인정 안해준다~ 회사도 개인들도.."
board_body,삼성전자,427144948,2026-08-04T14:36:15,0,강보합되겠다 딱보니 보합에 맟추겠다 강보합 엉청흔들고?
board_body,삼성전자,427144947,2026-08-04T14:36:14,1,외인: 개인들아 힘을 내줘! 외인들 지금 콜옵션으로 산거 다시 털고 떠나야하는데 이번주 왜케 사질 못하는거냐 8조씩 사주던 개인들 다 어디갔어
board_body,삼성전자,427144944,2026-08-04T14:36:12,1,홍감독 반도체주 전략~ 단어 알지? 반도체주 물타 ​ 오늘 장끝나기전에 물타 ​ 바보같이 팔아서 주식시장을 떠나거나 그거는 절대 안돼 하지만 ​ 순간 순간 순간마다 반도체주에 물타 ​ 난 한강가는 여러분 볼거야
board_body,삼성전자,427144940,2026-08-04T14:36:06,1,10만 전자 까지는 아예 쳐다보지도 말아라 정신들 차리시오 ​ 재수없으면   8만전자  까지 다시 회귀하게 되어 있다 아직도 정신들 못차리지~ 설마 설마 하다가 재산 몽땅 말아 먹습니다 미련들 그만  떨으세요 ​
board_comment,삼성전자,427144940,2026-08-04T14:36:32+0900,0,할줄도 모르면서 헛소리하네 ㅋㅋ
board_body,삼성전자,427144922,2026-08-04T14:35:57,2,8월이 평생갈것도 아아니이고~.  함가보자~. 구월은 올것이이고~.  실적은 누가뭐라해도 못자빠뜨릴것이고~.  대통령보다 삼성을 믿고 올해는 콜~
board_body,삼성전자,427144921,2026-08-04T14:35:55,2,넥장에 팔아먹으려고 올리는구만 삼닉스의 시대도 끝났다. ​ 1년 해먹었으면 오래 해먹은 거지.
board_body,삼성전자,427144915,2026-08-04T14:35:52,1,70 만원이 아니라 5만전자로 회귀 사기꾼들의 말장난으로 개미들만
board_body,삼성전자,427144912,2026-08-04T14:35:49,3,★이번에 전국민이  똑바로 보았다★ 이재명이 어떤사람인지 똑똑히 두눈으로 잘 봐둬라 증시 올라갈땐 sns에 몇시간 간격 글올리며 도배 증시 내려갈땐 몇주이상 입꾹닫
board_body,삼성전자,427144894,2026-08-04T14:35:38,2,공매 잡아라 ! 숏 커버링.....절대 팔지마.. 공매 잡아라..30십 가자 !
board_body,삼성전자,427144880,2026-08-04T14:35:30,2,최소 100만원 갑니다 아 죄송요. 오타났네요 0 하나 빼세요
board_comment,삼성전자,427144880,2026-08-04T14:36:31+0900,0,그렇게  할일이없냐!
board_body,삼성전자,427144874,2026-08-04T14:35:23,2,형인데. 코스닥장이야 당분간 순환매 들어가자너 마지막을 향해 가는중이야. 코즈닥 금방 죽을건데. 그때부터 빙하기 시작이야... 기관이 돈빼서 고스닥가서 한탕 또 해처먹어야하자너.. 그담은... 그놈들도 미장간다. 반등줘서 빨간불보면 줄때먹어라. 줄먹장이다
board_body,삼성전자,427144869,2026-08-04T14:35:19,0,꺼억 감사합니다
board_comment,삼성전자,427144869,2026-08-04T14:37:50+0900,0,벌써 판거 아니지?
board_body,삼성전자,427144861,2026-08-04T14:35:14,2,"창신메모리가 결국 HBM을 만들것이다 전닉마는 치킨게임과 매출절벽을 두려워하도록하여라 ​ 결국에 창신메모리가 HBM의 기술력을 추월하고, 수율도 올릴것이다 결국에는 HBM의 나아가서 메모리 전체 1등이  되고 말 것이다 ​ 이는 이미 정해진수순이기때문에 창신메모리 메모리 점유율 전체 1등을 가정하여 시총 선반영이 타당하다. ​ 그러니까 버리도 창신메모리가 per이 몇이든 절대로 숏을 치지 않는다. 이것이야말로 일반인은 감히 따라할수 없는 사고를 가진 진정한 주식의 신 버리의 사고방식이다 ​ 잘들보고 배우도록하여라"
board_comment,삼성전자,427144861,2026-08-04T14:36:47+0900,0,HBM 공부 좀 해라. 반도체 투자하려면 알아야 한다. 글을 보니 전혀 모르는 것 같다
board_comment,삼성전자,427144861,2026-08-04T14:36:10+0900,0,개송이들이 기술가지고 취업하겠지.
board_comment,삼성전자,427144861,2026-08-04T14:35:54+0900,1,헛소리는 스페이스A타고 달나라가서 해라
board_body,삼성전자,427144860,2026-08-04T14:35:14,2,"공매, 인버 좀 다 방멸하자.. .............."
board_body,삼성전자,427144858,2026-08-04T14:35:13,2,지금은 누가뭐래도 단기 바닥권임 반등 전 급등락 패턴. 바닥다지고 개미들 물량 터는 중. 정리되면 단기반등 나온다. 몰빵치지말고 모아놔라. ​
board_comment,삼성전자,427144858,2026-08-04T14:35:44+0900,0,내일 미장 내리면 떡락인데 뭔 개미털기 같은 소리를 하세요
board_body,삼성전자,427144841,2026-08-04T14:34:59,0,진짜 궁금해서 그러는데 물리면 기분이 어때요?ㅋ
board_comment,삼성전자,427144841,2026-08-04T14:35:58+0900,0,"니 손가락 절단됬을때랑  같은느낌이야
니 손가락 잘러봐  그럼알어"
board_comment,삼성전자,427144841,2026-08-04T14:35:30+0900,0,그냥 뭐같은데....걍 오르꺼라 다른종목에 비해 스트레스는 좀 덜함
board_comment,삼성전자,427144841,2026-08-04T14:35:18+0900,0,안물려봐서 모르겠어요
board_body,삼성전자,427144838,2026-08-04T14:34:58,0,헬조선 1등 기업. 0.2프로 배당에 만족해. 워런 버핏은 헬조선 쳐다도 안 봄. ​ 주주라는 개념조차 없는 후진국이야 ​ 임직원들 지구 멸망까지 해처먹는다. ​
board_body,삼성전자,427144835,2026-08-04T14:34:56,0,황금양말 오늘은 언행일치하네 자주 언행일치해주세요 버거님들
board_body,삼성전자,427144822,2026-08-04T14:34:41,2,●●● 최소 70만원 이상 오릅니다!! ●●●●● 삼성전자 주주님들 반드시 읽어주십시요. 저는 주식경력 20년차 입니다. 중요한 내용이니 필독 바랍니다. ​ ​ 지금 전세계에서 돈을 가장 많이 버는 기업이 바로 삼성전자입니다 ​ 애플 테슬라 마이크로소프트?? 다 아니고 삼성전자라구요.. ​ 전세계 모든 세력들이 삼성전자에 달려들고 있고 ​ 어떻게든 국내 개미들 죽이고 나서 자기들만 10배 20배 해먹을려고 개수작하는겁니다. ​ ​ 8월에도 7월 처럼 20만원 이하로 또 한번 개미털기~~ ​ 20만원 이하로 17만원대 혹은 최악은 15만원대까지 공포에 투매를 ​ 이렇게 2번은 폭락 시켜야 30만원대 본전만 가도 다 팔고 도망가겠죠? ​ 세력이 노리는게 바로 이겁니다... ​ 앨리어트파동이론에 따르면 5만원에서 38원 1파 상승하면 ​ 2파 조정파는 대략 17만원대 폭락이 당연한거고 (정석) ​ 그후에 3파 상승은 최소값이 70만원 이상입니다. ​ 70만원까지 쭉 들고 갑시다 털리지말고~~ ​ BPS 7만원에서 딱 10배 오르는겁니다~~ ​ 코스닥 삼천당제약 1만원짜리가 120만원까지 100배 오르는데 삼성전자 BPS 7만원에 10배 = 70만원 못가면 주식 접습니다. ​ -주식 20년차- ​
board_comment,삼성전자,427144822,2026-08-04T14:35:07+0900,1,엄청나게 흔든다
board_body,삼성전자,427144820,2026-08-04T14:34:39,1,낼은 마이너스 ㆍ5프로
board_body,삼성전자,427144791,2026-08-04T14:34:25,4,전세계 언론에서 국장 스레기 라고 난리네 우하향 당분간 피할수 없네 ​
board_comment,삼성전자,427144791,2026-08-04T14:35:35+0900,1,안그래도 차트 우하향이었음 ㅋㅋ어제 추세 바꿀기회였는대 기관에서 팔아서 못바꿈 ㅋㅋ
board_body,삼성전자,427144784,2026-08-04T14:34:20,6,실적이 있는데 왠 걱정? 삼전닉스가  바이오주냐? 감나무 아래에서 감 익어서 떨어질때 까지 입벌리고  있는것도 아니고 연간  영업익 200조가 넘는 회사 시총이 1300 조가 맞다고 보냐? 그냥 버티면 된다 저번주 급등으로 숨고르기 중이구만 삼전닉스는 우상항으로 간다 ​
board_comment,삼성전자,427144784,2026-08-04T14:36:08+0900,0,실적 반영돼서 외국인들 개관 출금해서 나가는중
board_comment,삼성전자,427144784,2026-08-04T14:35:57+0900,0,멍청한 소리하네ㅋㅋㅋㅋㅋㅋ 외국 펀드회사들 입장에선 운용자금 규모만 해도 이깟 대기업 몇개를 사고도 남어. 걔네 입장에선 바이오주 맞음 ㅋ
board_body,삼성전자,427144779,2026-08-04T14:34:18,6,삼성이 이대로 무너지진않을듯 모두가 내린다고 생각할때 ​ 매수해서 ​ 돈벌게요
board_body,삼성전자,427144777,2026-08-04T14:34:14,3,"종가 239,000 봅니다,. 어떻습니까?"
board_body,삼성전자,427144774,2026-08-04T14:34:12,3,레버리지 투자고객 = 개인이  다수 레버리지 투자자 씨를 말려서 정부에서 허가해준 책임자 처벌을 뭉게는중
board_body,삼성전자,427144764,2026-08-04T14:34:08,2,"이재명대통령이 삼전닉스 레버리지로 주식시장 말아먹었네  삼전닉스 레버리지없었으면 삼성전자 600,000원 하이닉스 4,000,000원 갔다 세계1위 세계에서 제일 돈많이버는 삼성전자가 있는데 투자부적격시장이라니!! 정신나간 이재명대통령 탄핵시켜라"
board_body,삼성전자,427144757,2026-08-04T14:34:04,0,긴급속보 인천대교서 투신  잇따라 ​
board_comment,삼성전자,427144757,2026-08-04T14:35:29+0900,0,이런 글은 처벌받아야..
board_body,삼성전자,427144754,2026-08-04T14:34:01,2,장마감 후 AMD 실적발표 있다 잘 생각해봐 이 자리가 살 자리인지 팔 자리인지
board_body,삼성전자,427144741,2026-08-04T14:33:54,2,미장도 미장뉴스도 절대 속지 마세요!!! 개인들이 사면 그냥 익절이 아니라 확 빼버립니다. 공포에 또 개인들 손절하면 그때 사구요!! 레버리지를 빨리 없앴으면 좋겠는데!!!
board_body,삼성전자,427144733,2026-08-04T14:33:51,0,** 연기금 혼자 온몸 방어  연기금은 언제 돈버냐
board_body,삼성전자,427144714,2026-08-04T14:33:38,3,금일 14시30분까지  외 약 44만주 매수중 ​ 개관계. 약 192만주 매도중
board_comment,삼성전자,427144714,2026-08-04T14:34:18+0900,0,기관이 또 해냅니다 ㅋㅋ코스닥 6월달에 매일 팔던 데자뷰는거 같습니다 ㅋㅋㅋ
board_body,삼성전자,427144711,2026-08-04T14:33:38,0,"하승훈 유튜브채널 사라진 이유? 엊그제 쇼츠로 뒤늦게 뒷북 때리시는거 같던데, 수년 운영해오던 유튜브가 갑자기 없어진거 같은데 이유 아시는분? 마지막 영상에서 말투도 흐지부지 하시던데.. 약 하셨나.."
board_body,삼성전자,427144701,2026-08-04T14:33:32,2,대통령 허가 없이는 레버리지 도입은 불가할거다-- 이건 인재다--  지금도 이용범을 경질 않는 이유--  이게 있을수 있냐? ​
board_body,삼성전자,427144674,2026-08-04T14:33:19,4,만약 종가 보합으로 끝나면 내일은 상승이다 한번 보자 가즈아
board_comment,삼성전자,427144674,2026-08-04T14:34:43+0900,0,내일도 떨어짐 오늘 상승 종목이 내일도 상승 당분간 삼전닉스는 쉬어야 후에 더 감요
board_body,삼성전자,427144645,2026-08-04T14:33:02,1,나스닥 선물이 올라야.. 삼전닉스 잡주들 기지개 편다^^
board_body,삼성전자,427144623,2026-08-04T14:32:51,1,오늘종가는 싯가냐 싯가면 자리 좋은디
board_comment,삼성전자,427144623,2026-08-04T14:35:25+0900,0,답나오네 삼성들어올리면 코스피 어마어마하게 오를테고 다른 잡주들 올려서 조정하면서 야금야금 답 나오네
board_body,삼성전자,427144622,2026-08-04T14:32:50,0,ㅡ ㅡㅡㅡㅡㅡㅡㅡㅡㅡ
board_body,삼성전자,427144606,2026-08-04T14:32:44,1,찢켓몬스터 ㅡ 자 이제 시작이야 폭락장 위한 음봉(찢카츄) 양봉따윈 없어 (없어) 내 시드와 함께니까 ​ 처음 하락은 어색할지도 몰라 (몰라 내세력 찢카츄) 널 지켜줄거라고 믿지마라 누구라도 물렸다간 큰일나 ​ 언제나 어디서나 찢카츄가 옆에 있어 물릴때나 물탈때나 찢카츄가 옆에있어 너와 나 함께라면 (우린 물렸어) ​ 언제 언제 까지나 거짓된 마음으로 언제 언제 까지나 서킷을 위해 (찢카 찢카)
board_comment,삼성전자,427144606,2026-08-04T14:33:50+0900,0,그냥 줄때 받아 먹어. 이런기회 잘 읍따. 삼전이 뉘집 숫까락 몽둥이가...멍청.
board_body,삼성전자,427144604,2026-08-04T14:32:42,2,오늘도 연기금 열일중 연기금 직원분들 감동받고 있습니다 분발해주셔서 빨간색 만들어주세요
board_body,삼성전자,427144599,2026-08-04T14:32:40,2,기관 다 빠져나가네 5만전자 확정
board_comment,삼성전자,427144599,2026-08-04T14:35:39+0900,0,갸들 이익 내는거 반나...전부 눈치만 있지 실려기 개실려기지...어디 한두번 보나...ㅍ
board_body,삼성전자,427144583,2026-08-04T14:32:31,5,특정단어 쓰면 글 삭제되네 공 산 국 가 ㅋ ㅋ ㅋ
board_body,삼성전자,427144573,2026-08-04T14:32:23,2,튀어라 역시 예상대로 찟이 국무회의에서 보완수사권 폐지를 통과시켰다 ​ 주식판데기 출입하면 안 됨 주가조작단 세상이 도래했다 ​ 나는 몇 일전 그짝 당이 입법화 시킬 때부터 튀었음 ​
board_body,삼성전자,427144569,2026-08-04T14:32:21,4,프로그램. 매수로 바뀌었다. 골드만 힘내라 개관 박살내라.
board_body,삼성전자,427144568,2026-08-04T14:32:21,0,젓담내.젓담아.영익1위빈깡통씨레기내 갖다버려 삼전염전..영익전망무용지물이내. 20만전자1년가것다..
board_body,삼성전자,427144567,2026-08-04T14:32:20,2,영차 영차 오늘 보합 내일 +5%  이상 추세 전환 상승 가자 ​ 세계1위 후잡 창신 비슷한 시총 이게 맞냐? ​ ​ 영차 영차 상승  달리기 영차~~~!!!
board_body,삼성전자,427144562,2026-08-04T14:32:16,3,내일은  2만언 오를것 같은 느낌 적인 느낌이....개미만 사지마요 개미만 안 사면 ... ​ 될 듯... ​ 물 타지 말고.. 기다리세요.. ​ 외인... 기관이 싸우게 냅두고..
board_body,삼성전자,427144548,2026-08-04T14:32:08,3,●삼성전자 장대양봉 삼성전자 파운드리 초대박 수주 라고 하는데 장대양봉 가즈아
board_body,삼성전자,427144541,2026-08-04T14:32:03,1,나를 놀리나? ㅜ 좀 덜어냈더니 올라가네 아 진짜... 그래도 포기하지 말자 ㅜ
board_body,삼성전자,427144524,2026-08-04T14:31:56,0,와우 마이크론 드디어 애프터서 정규장보다 상승중.825불서 831불로 누가 삼전닉스와  미국 마이크론과 엔비디아를 바스껫  동시에 연계매매하는듯.글로벌 마피아가
board_body,삼성전자,427144520,2026-08-04T14:31:55,1,제가 스마트폰 안보고 AI안쓰고 살아보기 1주일정도 해봐습니다 천국입니다 ​ 몸이 건강해지는걸 느꼈고 ​ 정보의 홍수 유튜브 뉴스 댓글등 탈피하니 ​ 스트레스가 사라지고 세상이 다르게 보이더이다 ​ 솔직히 없는게 좋은거 같습니다 ​
board_body,삼성전자,427144519,2026-08-04T14:31:54,2,오늘 삼전 닉스만 음봉이고 내일은 반대 이제 당분간 삼전 닉스만 간다 ​
board_body,삼성전자,427144512,2026-08-04T14:31:50,0,"훼이크 상승 누굴 꼬실려고.,"
board_body,삼성전자,427144491,2026-08-04T14:31:37,0,삼성은 돈에 오쇄인가? 인버스마이너스 종목마이너스 절대투자마라 물린건할수없고
board_body,삼성전자,427144483,2026-08-04T14:31:33,0,이젠말도조심스럽 괜히 조아하고 부추기고 슬퍼하고 다헛짓
board_body,삼성전자,427144482,2026-08-04T14:31:31,0,Ai 가 대신일해주고... 밥해주고  빨래해주고 병원데려가주는 세상이 오지 않는한 다부질없다.. 이래서 걱정 저래서 걱정.. . 다때리치어라..... ​
board_body,삼성전자,427144478,2026-08-04T14:31:29,5,배당금주당374원 주주들을 거지로아나? 니들이 누구돈으로 장사하는데 그거주며 생색내냐? 성과급은 몇억씩 챙기며 주주에겐 껌값던지냐
board_body,삼성전자,427144469,2026-08-04T14:31:26,1,"공매친거 숏커버 들어오냐? 빨리 들어와라, 오늘 저녁 미장 메모리쪽 핵불장 일꺼 같다."
board_body,삼성전자,427144459,2026-08-04T14:31:19,1,내일은 40 프로 하한가 갑니다
board_body,삼성전자,427144436,2026-08-04T14:31:08,1,11월   신작 발표 제목 : 코레아  빠징코  신작 발표 ​ 쫌 있으면   영화로 나온다 ​ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ​
board_body,삼성전자,427144435,2026-08-04T14:31:08,5,38만에도 삼전을 믿고 안팔았다 평단 7만이다. 최저가 할인이다. 주주환원 곧 나온다.
board_comment,삼성전자,427144435,2026-08-04T14:32:38+0900,0,아직 많이 올랐네요... 축하 합니다.
board_body,삼성전자,427144432,2026-08-04T14:31:07,1,공매. 공매. 공매. 공매. 공매. 조만간...숏 커버링...주가 폭등
board_body,삼성전자,427144430,2026-08-04T14:31:03,2,10배가는 텐배거 종류 몇개 있네요~ 미장 포함  ​ 막차 탑니다~ 꽉 잡으세요~ 밑에 !!보 아 요 !!
board_body,삼성전자,427144418,2026-08-04T14:30:55,1,돌격! 돌격하라! 적의 돈줄을 끈으라!
board_body,삼성전자,427144411,2026-08-04T14:30:51,0,외놈들이 환차익 보러 달러 환전하나...  뭐 이리 팔아 제끼는겨..
board_body,삼성전자,427144394,2026-08-04T14:30:41,0,"★ 반도체) 팔란티어 17% 폭등: 삼성전자 10% 폭등 전망 ​ ★ 반도체) 팔란티어 17% 폭등: 삼성전자 10% 폭등 전망 ​ ★ 삼성전자: 곧, 90조원 자사주매입: 폭등가능: 선매수 24년 자사주 10조 매수로 68% 폭등 했었음 자사주 90조원 매수시 200% 폭등: 빨리 매수 필요 ​ ★ 삼성전자: 브로드컴과 300조원 반도체 수주: 매수 오픈AI+AMD+엔트로픽도 수백조 수주 대기: 대박! ​ ○ 삼성전자: 2분기 서프라이즈 실적 발표: 매수 적기 영업이익: 110조(충담금포함): 작년대비 1810% 폭증 ​ 1. 엔비디아 영업이익 81조: 삼성전자 110조(세계1위) 삼성전자: 외인+기관 최근 1750만주 매수: 급등신호 ​ 2. 삼성전자: 연말 특별배당 1주당 1.5만원: 폭등 재료! 하반기 갈수록, 고배당 받으려 매수세 몰림: 선 매수 ​ ★ 삼성전자: HBM+파운드리+휴대폰: 다 좋다 삼성전자 빨리 매수후 1~2년 인내시 부자 됨 연말 100만원, 내년 200만원(내년 영업이익 631조원)"
board_comment,삼성전자,427144394,2026-08-04T14:31:08+0900,0,참 고생이 많으시네요..
board_comment,삼성전자,427144394,2026-08-04T14:30:49+0900,0,"★ 삼성전자: 연말 목표가 100만원, 내년 200만원: 지금은 저가 매수 절호의 기회! ★ 트럼프: 한국 반도체 최혜국 보장 희소식! ★ 반도체: 향후 4년간 수요 급증으로, 반도체 가격 폭등이 최고 호재: 없어서 못판다 ★ 삼성전자: 올해 영업이익 370조원 전망(신한증권): 전년대비 750% 폭증 ★ 엄청난 실적 폭증으로, 주가도 폭등 하는게 맞음: 저평가인 지금 과감한 매수가 최 상책 ★ 정규 배당 4번+연말 특별배당 1.5만원도 호재!"
board_body,삼성전자,427144391,2026-08-04T14:30:38,2,내일  상한가 내일 상한가
board_comment,삼성전자,427144391,2026-08-04T14:30:55+0900,0,상안가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ하한가겠지
board_body,삼성전자,427144374,2026-08-04T14:30:28,5,양전양전 양전 도저언~
board_body,삼성전자,427144356,2026-08-04T14:30:16,6,"외인이 어제 선물 매도 쳐서 장초반 음봉이었고.. 이제 선물 매도 처리 마무리로, 다시 종가 보합이상 간다"
board_body,삼성전자,427144355,2026-08-04T14:30:14,2,반도체에 가스라이팅 당해서 끝까지 들고가면 후회합니다. 삼전닉스 혼자 20배 올랐는데 더갈거라 보이나요?? ​ 주식시장에는 키맞추기라는게 있습니다. ​ 안오른 종목이 오를때지 20배 오른종목이 더갈거라고 판단하면 큰오산 입니다. ​ 지금 판단 잘해야될 시기 입니다. ​ 개미 한명이라도 구제 하기 위해 글을 쓰는거 입니다. ​ 성투하세요.
board_body,삼성전자,427144335,2026-08-04T14:30:03,1,3시반 예측 / 잘 해라 / ㅋㅋㅋㅋㅋ
board_comment,삼성전자,427144335,2026-08-04T14:30:33+0900,0,3시간만에 매수가 오네~ㅋㅋㅋ
board_body,삼성전자,427144332,2026-08-04T14:30:01,6,정말 이상한게 제가 팔면 오르네요 제 계좌가 다 보이는 걸까요? 참고로 키움증권입니다.
board_comment,삼성전자,427144332,2026-08-04T14:32:41+0900,0,매도할 때 반드시 글 남기세요!
board_comment,삼성전자,427144332,2026-08-04T14:30:27+0900,1,외인이 실시간 모니터링 중입니다.
board_body,삼성전자,427144322,2026-08-04T14:29:55,3,내일 항상 이런 마음을 가진다 아..어제 손절 칠걸.. ​
board_comment,삼성전자,427144322,2026-08-04T14:30:23+0900,0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 다음날도 그럴꺼야 앞으로 쭈욱~~~~~~~~~개미늪으로 변신하는 중
board_body,삼성전자,427144320,2026-08-04T14:29:53,0,역시 1분봉 횡보후 위로 갔음 ㅋㅋ 역시 위로 갔습니다 ㅋ
board_body,삼성전자,427144292,2026-08-04T14:29:42,3,이러다  막판보합가면 대박인데..
board_body,삼성전자,427144289,2026-08-04T14:29:40,0,한달동안 지수보다 더 빼는데 좀 반등나오면 인버스2배지.. 반등 보이면 인버스2배 추매로..
board_body,삼성전자,427144281,2026-08-04T14:29:37,1,"영차 영차 외인 헷지 잡으러가자 매수 매수 ​ 영차 영차 ​ 세계 1위 매출~!! ​ 매출 믿고, 영익 믿어라"
board_body,삼성전자,427144275,2026-08-04T14:29:35,1,투신 물량...리밸런싱인지 뭔지 하는데 삼전 오르겠나? ​
board_body,삼성전자,427144262,2026-08-04T14:29:26,1,코스닥 가서 버핏형아가 장투하고 있는 종목 검색해서  그거  사
board_body,삼성전자,427144255,2026-08-04T14:29:21,2,외인이 말했음 잘 먹고 간다고 볼륨버그가 말했음 투자불가라고 ^^ 삼전닉스 판 싹 다 정리하고 태평양 건너가고 있는 중 지금은 개미탕을 넘어 진흙탕임 반대매매에 투매까지 매일 나오면서 앞으로 개미늪으로 변할 예정임. 끝물에 발 담궈서 힘들어 하는 마음은 이해하지만 이럴수록 정신차리고 언능 다른 곳에서 복구해야지 이성을 찾아야 가능할텐데~~
board_body,삼성전자,427144237,2026-08-04T14:29:11,0,저녁 프리장은 지켜봐야겠지만  0현재시간 14:46 현재가 232000 ​ 개인이 400여만주 매수_ 수급이 이러면 ​ 낼도 조장일듯 싶다 ​ 저녁 프리장 수급보고 단기 진잊여부 체크해봐야지 ​ 그니마 삼히닉레버리지 영향력이 약해진건가 그러면 다행이고 ​ 21층부터 분할메수 딱이긴하네 -18층까지 염두하고 ​
board_body,삼성전자,427144233,2026-08-04T14:29:10,1,연기금도 대통령처럼 반도체  챙겨라 이렇게 좋은회사 그냥 방치하면 국가 경쟁력 잃는다. ~  키우기 보다  도박꾼들 좀 막아주면 감사 ~
board_body,삼성전자,427144226,2026-08-04T14:29:05,1,삼성도 이젠 맛이갔다 거래하는  개미들이 이상해 졌다.
board_body,SK하이닉스,427145092,2026-08-04T14:37:24,3,보합마감 후  정책 나와서 내일 상 재도전❤️
board_body,SK하이닉스,427145076,2026-08-04T14:37:17,2,옵션만기일도 아닌데 왜 난리피운거지 이해가 안되노~~
board_body,SK하이닉스,427145072,2026-08-04T14:37:16,1,"1,557,000 내 평단 좀만 더가자~!!!"
board_body,SK하이닉스,427145057,2026-08-04T14:37:09,2,설명할 시간 없다!!! 돔황혀!!  이게 끝났어!! 완전 데드캣이야!!
board_body,SK하이닉스,427145055,2026-08-04T14:37:08,1,모두가 포기할때쯤 오르는게 주식이구나
board_body,SK하이닉스,427145052,2026-08-04T14:37:07,3,인천대교에서 투신 참ㅇ.로 안타까운 소식이네요 명복을 빕니다
